mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12/8	1	1	.c.V	c	i		V		V						M	1	1	1, 5, 2		1	1
1	1	3/4	3/4	12/8	1	1	V2	c	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
1	1	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
2	2	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
2	2	3/8	3/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
2	2	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
2	2	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
3	3	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
3	3	3/8	3/8	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
3	3	3/4	3/4	12/8	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
3	3	9/8	9/8	12/8	1	1	V43/iv	c	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
4	4	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
4	4	3/8	3/8	12/8	1	1	V65/iv	c	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
4	4	3/4	3/4	12/8	1	1	V(64)/iv	c	i		V(64)/iv		V			64	iv		M	1	1	0, -1, -4		0	0
4	4	9/8	9/8	12/8	1	1	V7/iv	c	i		V7/iv		V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
5	5	0	0	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
7	7	0	0	12/8	1	1	viio7/VII	c	i		viio7/VII		vii	o	7		VII		o7	1	1	3, 0, -3, -6		3	3
9	9	0	0	12/8	1	1	III64	c	i		III64		III		64				M	1	1	-2, -3, 1		-3	-2
9	9	3/4	3/4	12/8	1	1	viio65/VII	c	i		viio65/VII		vii	o	65		VII		o7	1	1	0, -3, -6, 3		3	0
10	10	0	0	12/8	1	1	VII6	c	i		VII6		VII		6				M	1	1	2, -1, -2		-2	2
10	10	3/4	3/4	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
11	11	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
11	11	3/8	3/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
11	11	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
11	11	9/8	9/8	12/8	1	1	V2/iv	c	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
12	12	0	0	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
12	12	3/8	3/8	12/8	1	1	V43/iv	c	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
12	12	3/4	3/4	12/8	1	1	V65/iv	c	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
12	12	9/8	9/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
13	13	0	0	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
13	13	3/4	3/4	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
14	14	0	0	12/8	1	1	i\\	c	i		i		i					\\	m	1	1	0, -3, 1		0	0
15	15	0	0	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
15	15	3/8	3/8	12/8	1	1	#viio6	c	i		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
15	15	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
15	15	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
15	15	11/8	11/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
16	16	0	0	12/8	1	1	ii65(2)/III	c	i		ii65(2)/III		ii		65	2	III		mm7	1	1	-4, 0, -3, 1		-1	-4
16	16	5/8	5/8	12/8	1	1	ii65/III	c	i		ii65/III		ii		65		III		mm7	1	1	-4, 0, -3, -1		-1	-4
16	16	3/4	3/4	12/8	1	1	V2(11)/III	c	i		V2(11)/III		V		2	11	III		Mm7	1	1	-4, -2, 2, -1	-3	-2	-4
16	16	1	1	12/8	1	1	V2/III	c	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
16	16	9/8	9/8	12/8	1	1	V2(9)/III	c	i		V2(9)/III		V		2	9	III		Mm7	1	1	-4, -2, 2, -1	0	-2	-4
16	16	11/8	11/8	12/8	1	1	V2/III	c	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
17	17	0	0	12/8	1	1	III6(9)	c	i		III6(9)		III		6	9			M	1	1	1, -2, -3	-1	-3	1
17	17	5/8	5/8	12/8	1	1	III6	c	i		III6		III		6				M	1	1	1, -2, -3		-3	1
17	17	3/4	3/4	12/8	1	1	ii%65	c	i		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
18	18	0	0	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
18	18	3/8	3/8	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
18	18	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
18	18	9/8	9/8	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
19	19	0	0	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
19	19	3/8	3/8	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
19	19	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
19	19	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
19	19	11/8	11/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
20	20	0	0	12/8	1	1	III.ii65(2)	c	III		ii65(2)		ii		65	2			mm7	1	0	-1, 3, 0, 4		2	-1
20	20	5/8	5/8	12/8	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
20	20	3/4	3/4	12/8	1	1	V2(11)	c	III		V2(11)		V		2	11			Mm7	1	0	-1, 1, 5, 2	0	1	-1
20	20	1	1	12/8	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
21	21	0	0	12/8	1	1	I6(9)	c	III		I6(9)		I		6	9			M	1	0	4, 1, 0	2	0	4
21	21	1/4	1/4	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
21	21	3/8	3/8	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
21	21	5/8	5/8	12/8	1	1	vi65	c	III		vi65		vi		65				mm7	1	0	0, 4, 1, 3		3	0
21	21	3/4	3/4	12/8	1	1	V65	c	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
21	21	9/8	9/8	12/8	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
22	22	0	0	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
22	22	3/8	3/8	12/8	1	1	I6(11)	c	III		I6(11)		I		6	11			M	1	0	4, 1, 0	-1	0	4
22	22	5/8	5/8	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
22	22	3/4	3/4	12/8	1	1	V2(13)	c	III		V2(13)		V		2	13			Mm7	1	0	-1, 1, 5, 2	4	1	-1
22	22	1	1	12/8	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
22	22	9/8	9/8	12/8	1	1	V2(11)	c	III		V2(11)		V		2	11			Mm7	1	0	-1, 1, 5, 2	0	1	-1
22	22	11/8	11/8	12/8	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
23	23	0	0	12/8	1	1	I6(9)	c	III		I6(9)		I		6	9			M	1	0	4, 1, 0	2	0	4
23	23	1/4	1/4	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
23	23	3/8	3/8	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
23	23	5/8	5/8	12/8	1	1	vi65	c	III		vi65		vi		65				mm7	1	0	0, 4, 1, 3		3	0
23	23	3/4	3/4	12/8	1	1	V65	c	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
23	23	9/8	9/8	12/8	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
24	24	0	0	12/8	1	1	I\\	c	III		I		I					\\	M	1	0	0, 4, 1		0	0
24	24	3/8	3/8	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
24	24	3/4	3/4	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
24	24	9/8	9/8	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
25	25	0	0	12/8	1	1	IV(94)	c	III		IV(94)		IV			94			M	1	0	-1, 5, 0	1	-1	-1
25	25	3/8	3/8	12/8	1	1	IV	c	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
25	25	5/8	5/8	12/8	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
25	25	3/4	3/4	12/8	1	1	ii	c	III		ii		ii						m	1	0	2, -1, 3		2	2
25	25	9/8	9/8	12/8	1	1	ii6	c	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
26	26	0	0	12/8	1	1	vi(64)	c	III		vi(64)		vi			64			m	1	0	3, 2, -1		3	3
26	26	3/8	3/8	12/8	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
26	26	3/4	3/4	12/8	1	1	IV	c	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
26	26	9/8	9/8	12/8	1	1	IV6	c	III		IV6		IV		6				M	1	0	3, 0, -1		-1	3
27	27	0	0	12/8	1	1	I(64)	c	III		I(64)		I			64			M	1	0	0, -1, 3		0	0
27	27	3/8	3/8	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
27	27	3/4	3/4	12/8	1	1	iv	c	III		iv		iv						m	1	0	-1, -4, 0		-1	-1
27	27	9/8	9/8	12/8	1	1	iv6	c	III		iv6		iv		6				m	1	0	-4, 0, -1		-1	-4
28	28	0	0	12/8	1	1	I(b64)	c	III		I(b64)		I			b64			M	1	0	0, -1, -4		0	0
28	28	3/8	3/8	12/8	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
28	28	3/4	3/4	12/8	1	1	#viio43/iii	c	III		#viio43/iii		#vii	o	43		iii		o7	1	0	3, 0, 9, 6		9	3
28	28	9/8	9/8	12/8	1	1	#viio65/iii	c	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
29	29	0	0	12/8	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
29	29	3/8	3/8	12/8	1	1	#viio65/iii	c	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
29	29	3/4	3/4	12/8	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
29	29	9/8	9/8	12/8	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
30	30	0	0	12/8	1	1	i.#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4	-2
30	30	3/8	3/8	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
30	30	3/4	3/4	12/8	1	1	V64/iv	c	i		V64/iv		V		64		iv		M	1	1	1, 0, 4		0	1
30	30	9/8	9/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
31	31	0	0	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
31	31	3/8	3/8	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
31	31	3/4	3/4	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
31	31	9/8	9/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
32	32	0	0	12/8	1	1	#viio65/iv	c	i		#viio65/iv		#vii	o	65		iv		o7	1	1	1, -2, -5, 4		4	1
33	33	3/8	3/8	12/8	1	1	IV6	c	i		IV6		IV		6				M	1	1	3, 0, -1		-1	3
33	33	3/4	3/4	12/8	1	1	.Ger6	c	i		Ger6	Ger	vii	o	65	b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
34	34	0	0	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
34	34	9/8	9/8	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
35	35	0	0	12/8	1	1	i\\	c	i		i		i					\\	m	1	1	0, -3, 1		0	0
35	35	3/4	3/4	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
35	35	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
36	36	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
36	36	3/4	3/4	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
36	36	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
37	37	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
37	37	3/4	3/4	12/8	1	1	#viio	c	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
37	37	9/8	9/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
38	38	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
38	38	3/8	3/8	12/8	1	1	iv.V65	c	iv		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
39	39	0	0	12/8	1	1	i\\	c	iv		i		i					\\	m	1	1	0, -3, 1		0	0
39	39	3/4	3/4	12/8	1	1	V	c	iv		V		V						M	1	1	1, 5, 2		1	1
39	39	9/8	9/8	12/8	1	1	V43	c	iv		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
40	40	0	0	12/8	1	1	i	c	iv		i		i						m	1	1	0, -3, 1		0	0
40	40	3/4	3/4	12/8	1	1	V	c	iv		V		V						M	1	1	1, 5, 2		1	1
40	40	9/8	9/8	12/8	1	1	V43	c	iv		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
41	41	0	0	12/8	1	1	i	c	iv		i		i						m	1	1	0, -3, 1		0	0
41	41	3/4	3/4	12/8	1	1	#vii%7	c	iv		#vii%7		#vii	%	7				%7	1	1	5, 2, -1, 3		5	5
41	41	9/8	9/8	12/8	1	1	#viio43	c	iv		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
42	42	0	0	12/8	1	1	i6	c	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
42	42	3/8	3/8	12/8	1	1	V43	c	iv		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
42	42	3/4	3/4	12/8	1	1	i	c	iv		i		i						m	1	1	0, -3, 1		0	0
42	42	9/8	9/8	12/8	1	1	v.iv6	c	v		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
43	43	0	0	12/8	1	1	V7	c	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
44	44	0	0	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
44	44	3/4	3/4	12/8	1	1	i6	c	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
45	45	0	0	12/8	1	1	#viio65	c	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
45	45	3/4	3/4	12/8	1	1	V7(9)	c	v		V7(9)		V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
45	45	11/8	11/8	12/8	1	1	V7	c	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
46	46	0	0	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
46	46	3/4	3/4	12/8	1	1	i6	c	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
47	47	0	0	12/8	1	1	#viio65	c	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
47	47	3/4	3/4	12/8	1	1	V7(9)	c	v		V7(9)		V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
47	47	11/8	11/8	12/8	1	1	V7	c	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
48	48	0	0	12/8	1	1	V2/iv	c	v		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
48	48	3/4	3/4	12/8	1	1	iv6	c	v		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
49	49	0	0	12/8	1	1	V65/iv	c	v		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
49	49	3/4	3/4	12/8	1	1	iv	c	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
50	50	0	0	12/8	1	1	#viio65	c	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
50	50	3/8	3/8	12/8	1	1	iv64	c	v		iv64		iv		64				m	1	1	0, -1, -4		-1	0
50	50	3/4	3/4	12/8	1	1	#viio7	c	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
51	51	0	0	12/8	1	1	#viio65	c	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
51	51	3/8	3/8	12/8	1	1	iv64	c	v		iv64		iv		64				m	1	1	0, -1, -4		-1	0
51	51	3/4	3/4	12/8	1	1	#viio7	c	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
52	52	0	0	12/8	1	1	#viio65	c	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
52	52	3/8	3/8	12/8	1	1	iv43	c	v		iv43		iv		43				mm7	1	1	0, -3, -1, -4		-1	0
52	52	3/4	3/4	12/8	1	1	#viio7	c	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
54	54	0	0	12/8	1	1	V7	c	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
55	55	0	0	12/8	1	1	i6	c	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
55	55	3/8	3/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
55	55	3/4	3/4	12/8	1	1	i6	c	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
55	55	9/8	9/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
56	56	0	0	12/8	1	1	iv7	c	v		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
56	56	3/8	3/8	12/8	1	1	iv43	c	v		iv43		iv		43				mm7	1	1	0, -3, -1, -4		-1	0
56	56	3/4	3/4	12/8	1	1	i64	c	v		i64		i		64				m	1	1	1, 0, -3		0	1
56	56	9/8	9/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
57	57	0	0	12/8	1	1	.Ger6	c	v		Ger6	Ger	vii	o	65	b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
57	57	3/8	3/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
57	57	3/4	3/4	12/8	1	1	V65	c	v		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
58	58	3/8	3/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
58	58	3/4	3/4	12/8	1	1	V(64)	c	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
58	58	9/8	9/8	12/8	1	1	V7	c	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
59	59	0	0	12/8	1	1	i\\	c	v		i		i					\\	m	1	1	0, -3, 1		0	0
59	59	3/8	3/8	12/8	1	1	i64	c	v		i64		i		64				m	1	1	1, 0, -3		0	1
59	59	3/4	3/4	12/8	1	1	i6	c	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
59	59	9/8	9/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
60	60	0	0	12/8	1	1	iv7	c	v		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
60	60	3/8	3/8	12/8	1	1	iv43	c	v		iv43		iv		43				mm7	1	1	0, -3, -1, -4		-1	0
60	60	3/4	3/4	12/8	1	1	i64	c	v		i64		i		64				m	1	1	1, 0, -3		0	1
60	60	9/8	9/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
61	61	0	0	12/8	1	1	.Ger6	c	v		Ger6	Ger	vii	o	65	b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
61	61	3/8	3/8	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
61	61	3/4	3/4	12/8	1	1	V65	c	v		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
62	62	0	0	12/8	1	1	i	c	v		i		i						m	1	1	0, -3, 1		0	0
62	62	3/8	3/8	12/8	1	1	V	c	v		V		V						M	1	1	1, 5, 2		1	1
62	62	9/8	9/8	12/8	1	1	V65	c	v		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
