mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
102	102	405/2	405/2	0.5	1/8	1/8	2/4	4	1		Ger6		a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
102	102	203	203	0.5	1/4	1/4	2/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
102	102	407/2	407/2	0.5	3/8	3/8	2/4	4	1		Ger6		a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
103	103	204	204	0.5	0	0	2/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
103	103	409/2	409/2	0.5	1/8	1/8	2/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
103	103	205	205	0.5	1/4	1/4	2/4	4	1		ii65		a	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
103	103	411/2	411/2	0.5	3/8	3/8	2/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
104	104	206	206	0.5	0	0	2/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
104	104	413/2	413/2	2.0	1/8	1/8	2/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
105	105	417/2	417/2	0.5	1/8	1/8	2/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
105	105	209	209	0.5	1/4	1/4	2/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
105	105	419/2	419/2	0.5	3/8	3/8	2/4	4	1		V64		a	I		V64		V		64					M	1	0	2, 1, 5		1	2
106	106	210	210	0.5	0	0	2/4	4	1		V6		a	I		V6		V		6					M	1	0	5, 2, 1		1	5
106	106	421/2	421/2	0.5	1/8	1/8	2/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
106	106	211	211	0.5	1/4	1/4	2/4	4	1		ii64(+4)		a	I		ii64(+4)		ii		64	+4				m	1	0	3, 2, -1	1	2	3
106	106	423/2	423/2	0.5	3/8	3/8	2/4	4	1		ii6(+4)		a	I		ii6(+4)		ii		6	+4				m	1	0	-1, 3, 2	1	2	-1
107	107	212	212	0.5	0	0	2/4	4	1		ii(+4)		a	I		ii(+4)		ii			+4				m	1	0	2, -1, 3	1	2	2
107	107	425/2	425/2	0.5	1/8	1/8	2/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
107	107	213	213	0.5	1/4	1/4	2/4	4	1		ii6(+4)		a	I		ii6(+4)		ii		6	+4				m	1	0	-1, 3, 2	1	2	-1
107	107	427/2	427/2	0.5	3/8	3/8	2/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
108	108		214		0	0	2/4	4	1	1	I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
109	108	214	216	2.0	0	0	2/4	4	1	2	I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
110	109	216	218	1.0	0	0	2/4	4	1		i.V		a	i		V		V							M	1	1	1, 5, 2		1	1
110	109	217	219	0.5	1/4	1/4	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
110	109	435/2	439/2	0.5	3/8	3/8	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
111	110	218	220	0.5	0	0	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
111	110	437/2	441/2	0.5	1/8	1/8	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
111	110	219	221	2.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
112	111	221	223	0.5	1/4	1/4	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
112	111	443/2	447/2	0.5	3/8	3/8	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
113	112	222	224	0.5	0	0	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
113	112	445/2	449/2	0.5	1/8	1/8	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
113	112	223	225	2.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
114	113	225	227	0.5	1/4	1/4	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
114	113	451/2	455/2	0.5	3/8	3/8	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
115	114	226	228	0.5	0	0	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
115	114	453/2	457/2	0.5	1/8	1/8	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
115	114	227	229	0.5	1/4	1/4	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
115	114	455/2	459/2	0.5	3/8	3/8	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
116	115	228	230	0.5	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
116	115	457/2	461/2	0.5	1/8	1/8	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
116	115	229	231	0.5	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
116	115	459/2	463/2	1.5	3/8	3/8	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
117	116	231	233	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
118	117	232	234	1.0	0	0	2/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
118	117	233	235	1.0	1/4	1/4	2/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
119	118	234	236	1.0	0	0	2/4	4	1		VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
119	118	235	237	1.0	1/4	1/4	2/4	4	1		ii%7		a	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
120	119	236	238	0.5	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
120	119	473/2	477/2	0.5	1/8	1/8	2/4	4	1		ii%65		a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
120	119	237	239	1.0	1/4	1/4	2/4	4	1		V\\		a	i		V		V						\\	M	1	1	1, 5, 2		1	1
121	120	238	240	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
121	120	239	241	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
122	121	240	242	1.0	0	0	2/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
122	121	241	243	1.0	1/4	1/4	2/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
123	122	242	244	1.0	0	0	2/4	4	1		VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
123	122	243	245	1.0	1/4	1/4	2/4	4	1		ii%65		a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
124	123	244	246	0.5	0	0	2/4	4	1		V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
124	123	489/2	493/2	0.5	1/8	1/8	2/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
124	123	245	247	1.0	1/4	1/4	2/4	4	1		i\\		a	i		i		i						\\	m	1	1	0, -3, 1		0	0
125	124	246	248	1.0	0	0	2/4	4	1		v.i		a	v		i		i							m	1	1	0, -3, 1		0	0
125	124	247	249	1.0	1/4	1/4	2/4	4	1		ii%65		a	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
126	125	248	250	1.0	0	0	2/4	4	1		i6		a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
126	125	249	251	1.0	1/4	1/4	2/4	4	1		ii%43		a	v		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
127	126	250	252	1.0	0	0	2/4	4	1		V(64)		a	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
127	126	251	253	1.0	1/4	1/4	2/4	4	1		ii%65		a	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
128	127	252	254	1.0	0	0	2/4	4	1		V7		a	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
128	127	253	255	2.0	1/4	1/4	2/4	4	1		i\\		a	v		i		i						\\	m	1	1	0, -3, 1		0	0
129	128	255	257	0.5	1/4	1/4	2/4	4	1		ii%65		a	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
129	128	511/2	515/2	0.5	3/8	3/8	2/4	4	1		#viio64(+2)		a	v		#viio64(+2)		#vii	o	64	+2				o	1	1	-1, 5, 2	0	5	-1
130	129	256	258	1.0	0	0	2/4	4	1		i6		a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
130	129	257	259	0.5	1/4	1/4	2/4	4	1		Fr6(2)		a	v		Fr6(2)	Fr	V		43	b52	V			Fr	1	1	-4, 0, 4, 6		2	-4
130	129	515/2	519/2	0.5	3/8	3/8	2/4	4	1		Fr6		a	v		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
131	130	258	260	1.0	0	0	2/4	4	1		V(64)		a	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
131	130	259	261	1.0	1/4	1/4	2/4	4	1		iv		a	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
132	131	260	262	1.0	0	0	2/4	4	1		V(64)		a	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
132	131	261	263	1.0	1/4	1/4	2/4	4	1		#viio7		a	v		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
133	132	262	264	1.0	0	0	2/4	4	1		V(64)		a	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
133	132	263	265	1.0	1/4	1/4	2/4	4	1		#viio2		a	v		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
134	133	264	266	1.0	0	0	2/4	4	1		V(64)		a	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
134	133	265	267	1.0	1/4	1/4	2/4	4	1		#viio2		a	v		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
135	134	266	268	0.5	0	0	2/4	4	1		i.V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
135	134	533/2	537/2	0.5	1/8	1/8	2/4	4	1		V7/iv		a	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
135	134	267	269	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
136	135	268	270	0.5	0	0	2/4	4	1		V7(9)/III		a	i		V7(9)/III		V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
136	135	537/2	541/2	0.5	1/8	1/8	2/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
136	135	269	271	1.0	1/4	1/4	2/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
137	136	270	272	1.0	0	0	2/4	4	1		VI(97)		a	i		VI(97)		VI			97				M	1	1	-4, 0, -3	-2, 1	-4	-4
137	136	271	273	1.0	1/4	1/4	2/4	4	1		iio		a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
138	137	272	274	0.5	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
138	137	545/2	549/2	0.5	1/8	1/8	2/4	4	1		V2		a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
138	137	273	275	0.5	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
138	137	547/2	551/2	0.5	3/8	3/8	2/4	4	1		V2		a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
139	138	274	276	1.0	0	0	2/4	4	1		V65/iv		a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
139	138	275	277	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
140	139	276	278	1.0	0	0	2/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
140	139	277	279	1.0	1/4	1/4	2/4	4	1		V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
141	140	278	280	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
141	140	279	281	1.0	1/4	1/4	2/4	4	1		ii%65		a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
142	141	280	282	0.5	0	0	2/4	4	1		V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
142	141	561/2	565/2	1.5	1/8	1/8	2/4	4	1		V\\		a	i		V		V						\\	M	1	1	1, 5, 2		1	1
143	142	282	284	1.0	0	0	2/4	4	1		V/iv		a	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
143	142	283	285	1.0	1/4	1/4	2/4	4	1		V2/iv		a	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
144	143	284	286	1.0	0	0	2/4	4	1		ii%43		a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
144	143	285	287	1.0	1/4	1/4	2/4	4	1		V64/iv		a	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
145	144	286	288	4.0	0	0	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
147	146	290	292	1.0	0	0	2/4	4	1		V/iv		a	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
147	146	291	293	1.0	1/4	1/4	2/4	4	1		V2/iv		a	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
148	147	292	294	1.0	0	0	2/4	4	1		ii%43		a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
148	147	293	295	1.0	1/4	1/4	2/4	4	1		V64/iv		a	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
149	148	294	296	4.0	0	0	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
151	150	298	300	1.0	0	0	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
151	150	299	301	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
152	151	300	302	1.0	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
152	151	301	303	2.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
153	152	303	305	1.0	1/4	1/4	2/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
154	153	304	306	1.0	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
154	153	305	307	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
155	154	306	308	1.0	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
155	154	307	309	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
156	155	308	310	1.0	0	0	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
156	155	309	311	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
157	156	310	312	0.5	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
157	156	621/2	625/2	0.5	1/8	1/8	2/4	4	1		i64		a	i		i64		i		64					m	1	1	1, 0, -3		0	1
157	156	311	313	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
158	157	312	314	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
158	157	313	315	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
159	158	314	316	0.5	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
159	158	629/2	633/2	0.5	1/8	1/8	2/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
159	158	315	317	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
160	159	316	318	0.5	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
160	159	633/2	637/2	0.5	1/8	1/8	2/4	4	1		i64		a	i		i64		i		64					m	1	1	1, 0, -3		0	1
160	159	317	319	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
161	160	318	320	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
161	160	319	321	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
162	161	320	322	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
162	161	321	323	1.0	1/4	1/4	2/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
163	162	322	324	1.0	0	0	2/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
163	162	323	325	1.0	1/4	1/4	2/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
164	163	324	326	2.0	0	0	2/4	4	1		i\\		a	i		i		i						\\	m	1	1	0, -3, 1		0	0
